4.63556484971195E-01	8.34667448907675E-05	5.24745062909089E-02	8.08222214132547E-02	3.43634272180497E+00	4.02232315484434E+00	4.56284291297197E-01	1.62433414785191E+03	8.68546400964260E-01	1.53628533591982E-06
5.94245912600308E-01	6.54437675497973E-05	1.54806211283290E-01	6.51525285094976E-02	3.73043084703385E+00	5.53723344579339E+00	4.16174612939357E-01	8.79741421993821E+02	6.14630200155079E-01	2.40630551441572E-06
3.61548689566552E-01	6.83135848382943E-05	1.40507430447265E-02	8.20921527780592E-02	2.07971649616956E+00	6.84885304560884E+00	4.97280616033822E-01	7.58329760190099E+02	3.98659212142229E-01	2.20806144312955E-06
5.50772259384393E-01	7.70019490797465E-05	1.04336131778173E-01	3.18408877402544E-02	4.48425407707691E+00	2.05910909315571E+00	2.53404817450791E-01	9.74945797864347E+02	4.49926277250051E-01	1.46892442847602E-06
5.81565469689667E-01	4.10899809820534E-05	1.54465208285627E-01	5.50773397833108E-02	1.13282411731779E+00	4.96028358815237E+00	3.23020728398114E-01	6.35070252511650E+02	6.67452872917056E-01	2.37113171555101E-06
3.17693122569471E-01	7.04145848483582E-05	7.98922887041233E-02	4.86124020814895E-02	3.37623383570462E+00	3.14920078963041E+00	3.09840061049908E-01	1.11986562274396E+03	3.08968029916286E-01	7.71989361476153E-07
3.42927444726228E-01	2.73507955679739E-06	1.17016483381437E-01	5.37835175544023E-02	4.07877642940729E+00	7.62685540970414E+00	1.31122236885130E-01	1.21801041495055E+03	8.95617658086121E-01	2.52364616014529E-06
2.75855711195617E-01	6.44208836154190E-05	1.54297463032230E-01	5.16407043859362E-02	2.59211124107241E+00	6.63576596742495E+00	1.97378382831811E-01	1.53096973048523E+03	5.04232384636998E-01	1.31202330212108E-06
4.07127979863435E-01	4.60835662840704E-05	6.84431996348779E-02	3.24450633861124E-02	1.78464308846741E+00	3.22271943883970E+00	1.13580648880451E-01	1.47069114027544E+03	2.99071285314858E-01	1.26048332406207E-06
4.21535954717546E-01	7.05132102585836E-05	1.15275936080981E-01	8.58559713326394E-02	3.25596052035689E+00	2.84647531714290E+00	4.17243546154350E-01	1.70626463787630E+03	3.25823678262531E-01	2.98183124915231E-06
2.24349088873714E-01	7.57440181605093E-05	9.12945245774928E-02	2.73284288309514E-02	2.44928809814155E+00	4.71899170475080E+00	4.00947368703782E-01	9.21573072485625E+02	4.69411742687225E-01	2.07797191706486E-06
4.03652135655283E-01	7.77144174411273E-05	4.49739325396716E-02	4.41573719680309E-02	3.91227468289434E+00	5.85700115188956E+00	2.72387528140097E-01	1.47773130722343E+03	8.32520002312958E-01	2.89188008003402E-06
4.30512446258217E-01	1.68842758580811E-05	3.65524386632721E-02	6.62247307039797E-02	3.41633280739188E+00	7.47192932944744E+00	4.19555139169096E-01	1.70124396616593E+03	4.61478930898010E-01	9.77345011942088E-07
4.57349974010139E-01	4.23222469687553E-05	2.89140987389720E-02	9.28273982927203E-02	2.69779775757342E+00	2.82128181261941E+00	1.05300971213728E-01	1.67724716551601E+03	5.33144153282046E-01	1.25687664169818E+00
3.29104295559227E-01	1.14239687169793E-04	8.29805902026593E-02	8.64995124936103E-02	3.87717447709292E+00	7.88133747503161E+00	3.63970149215310E-01	1.53946615168824E+03	8.77471635304391E-01	9.69054724927991E-07
5.50681373663246E-01	5.39734259888739E-05	1.05577078637993E-01	6.66297198645770E-02	1.68427530210465E+00	4.86213163053616E+00	4.33928273152560E-01	1.11473602959886E+03	9.76163126900792E-01	8.16479162522591E-07
4.71956398151814E-01	3.08913353851959E-05	1.26663388760527E-01	6.65800693258643E-02	4.32404088880866E+00	2.41346283676102E+00	2.81107880361378E-01	1.45320707978680E+03	5.05172937177121E-01	2.54394776890985E-06
3.17469353415072E-01	3.00032359729810E-05	8.22810238953214E-02	5.65387968160212E-02	4.58789620082825E+00	2.85878042038530E+00	2.89274854958057E-01	6.47424066625535E+02	4.47111813537776E-01	1.57515888458583E-06
5.92718857899308E-01	9.34357608008389E-05	6.07697375982999E-02	5.58443228527903E-02	3.74362100567668E+00	7.44764137221500E+00	3.43325761891901E-01	1.59593288730830E+03	3.27867845632135E-01	8.62381202168762E-07
3.19154125545173E-01	7.53414208392015E-05	4.05534728465136E-02	3.37305705435574E-02	2.34425848070532E+00	3.39433659566566E+00	4.45447946246713E-01	1.53254864718765E+03	8.32834429852664E-01	2.96890183484647E-06
2.38454767782241E-01	5.57143018709063E-05	2.63980046568438E-02	8.00157011672854E-02	3.46861821971833E+00	4.14360900875180E+00	2.57206395640969E-01	7.41028089635074E+02	9.32266735844314E-01	2.72701979689300E-06
3.86111772526056E-01	8.44733424742739E-05	5.89599211397581E-02	7.41604420915246E-02	3.54079936631023E+00	5.83409657888115E+00	3.66120777465403E-01	1.78259242940694E+03	7.54229082539678E-01	2.44772118648980E-06
2.32488052640110E-01	7.91515432786561E-05	4.29299400294665E-02	7.24500295519829E-02	1.78770807664841E+00	7.46437033638358E+00	3.90924734622240E-01	1.59733955115080E+03	4.82562638260424E-01	2.43136938146781E-06
4.60764714237302E-01	4.14820872563814E-05	1.02328113777423E-01	8.22624269686639E-02	1.98018124327064E+00	7.05863707140088E+00	4.58801977895200E-01	9.11570530012249E+02	4.99484450742602E-01	1.88505115679000E-06
3.21926541253924E-01	9.11685339699913E-05	1.52364862425113E-01	9.28091760724783E-02	2.69388024043291E+00	3.88086497271434E+00	4.09557998366654E-01	1.68577367216349E+03	7.82757559604943E-01	1.39391673339997E-06
4.26871761400253E-01	1.02481862504924E-04	5.01711530944798E-02	5.20588207617402E-02	1.24814497958869E+00	7.47194930491968E+00	1.07605686970055E-01	1.28350064093247E+03	5.58879404142499E-01	9.47904803301208E-07
4.57609942555427E-01	6.78365296875392E-05	1.30620298497845E-01	2.37156044133007E-02	3.35585268307477E+00	4.87512851739302E+00	4.89942854363471E-01	9.85926601197570E+02	4.44588996656239E-01	9.83516576373950E-07
3.36782494653016E-01	1.85752159371587E-05	1.53466254329774E-02	2.13274702988565E-02	1.51356820762157E+00	4.71540268696844E+00	2.64093504659832E-01	1.58638637540862E+03	5.98520620539784E-01	8.08210781635717E-07
2.78491130005568E-01	8.45072228957034E-05	9.13164510531351E-02	8.33901139721274E-02	1.77382330317050E+00	4.66879222821444E+00	1.99944735970348E-01	1.72403042446822E+03	2.09924300946295E-01	2.37956811124459E-06
2.64281394332647E-01	8.98037332637331E-05	6.38411735759582E-02	5.73680109344423E-02	4.98283729888498E+00	7.38617781223729E+00	4.32253845315427E-01	1.15100734625012E+03	2.44000566005707E-01	1.62956115973648E-06
5.64364562649280E-01	4.48460247347449E-05	2.25271240069065E-02	7.36458447389305E-02	1.64775421377271E+00	2.24212153535336E+00	4.84003559499979E-01	1.56577955726534E+03	2.97654152661562E-01	2.12568231830373E-06
4.78293554205447E-01	8.82753763013536E-05	8.99313877170906E-02	8.09123116917908E-02	4.80680877156556E+00	4.14393802220001E+00	2.47668256610632E-01	1.21071490002796E+03	5.80168313346803E-01	2.43373654931784E-06
5.82038396038115E-01	9.81354051206140E-05	8.21977515742648E-02	7.09386349655688E-02	2.26724934391677E+00	7.09863969869911E+00	2.49636803194880E-01	9.54966789577156E+02	6.56254952587187E-01	1.49532085820101E-06
5.56956069171429E-01	5.10456848170856E-05	1.35379017370148E-01	6.69019160605967E-02	3.46141425427049E+00	7.99949831934645E+00	3.85489274561405E-01	1.01052741101012E+03	7.50129626691342E-01	1.06871455179062E-06
5.97544862888753E-01	7.22382041400444E-05	9.71445193607360E-03	6.93450534716249E-02	3.72315803915262E+00	4.78939276095479E+00	1.51251601707190E-01	1.08993496885523E+03	3.60750271938741E-01	1.22452752406243E-06
3.16143092792481E-01	1.12896983994597E-04	1.48736159719294E-01	7.54509124159813E-02	2.65270529687405E+00	3.94852134957909E+00	3.01766473054886E-01	1.28305650567635E+03	2.36644032597542E-01	2.61643344310578E-06
4.22612642589957E-01	1.88251473663299E-05	1.53779918756662E-01	4.24562062136829E-02	2.53562458883971E+00	2.11586451577023E+00	2.73830265738070E-01	1.26024775905535E+03	4.15548145957291E-01	9.48969754786231E-07
5.32184603903443E-01	7.21233518949848E-05	1.47292754837917E-01	8.42011815309525E-02	2.33884062152355E+00	4.91125769261270E+00	1.32327030133456E-01	7.08310647681355E+02	4.37172717787325E-01	2.39684248408303E-06
3.97787640430033E-01	3.19651815399170E-05	1.02791711841058E-01	6.59621428698301E-02	2.15205888263881E+00	6.15673450566828E+00	3.19462400674820E-01	1.28282043132930E+03	9.67065654695034E-01	2.17509070653468E-06
2.30668753199279E-01	2.05788426227081E-05	6.98319339713547E-02	5.22646753117442E-02	2.72137907613068E+00	3.72660645935684E+00	1.32822828087956E-01	6.63106444571167E+02	2.93928687833250E-01	2.49751936476678E-06
2.28588198125362E-01	1.00894782895452E-05	1.67093011208344E-02	8.78406071476638E-02	3.81944354623556E+00	4.57210833299905E+00	2.02231987752020E-01	9.79755293112248E+02	9.96037563867867E-01	2.52399058120791E-06
3.31350056361407E-01	1.13825344788150E-04	3.82745078699663E-03	5.23911886289716E-02	3.93277270719408E+00	2.79662229539826E+00	1.68769104965031E-01	9.13594703190028E+02	4.30252955481410E-01	9.36465519201010E-07
3.36123749241233E-01	9.76121116844111E-05	1.19410613379860E-01	9.91721686907113E-02	3.67161581292748E+00	2.13224575528874E+00	4.67866964265704E-01	8.69566311780363E+02	4.65214269049466E-01	1.43914950918406E-06
3.66528331860900E-01	1.12963472328136E-05	7.59947452862747E-02	9.15108790062368E-02	3.18701456673443E+00	7.28731003450229E+00	1.47178677096963E-01	9.34993667062371E+02	8.54403038695455E-01	7.04307957435958E-07
3.15187291614711E-01	3.36749819916444E-05	1.57241869729897E-01	5.40129654854536E-02	4.41769612766802E+00	4.33148324256762E+00	1.22692992351949E-01	1.27956689195707E+03	3.60378428548574E-01	2.35866068911273E-06
3.04797102883458E-01	1.06270965073933E-04	6.04718552567996E-02	3.61812368035316E-02	4.84431204758584E+00	2.72237433958799E+00	3.71630160044879E-01	1.21271488554776E+03	9.37904367409647E-01	2.36081682674121E-06
5.13518029637635E-01	2.27041290314427E-05	1.33540400565229E-01	5.98926321044564E-02	3.01864820718765E+00	3.66158184921369E+00	1.50198833458126E-01	1.46783953774720E+03	8.81460184790194E-01	2.69498531469144E-06
4.30019145552069E-01	8.36004266393849E-05	1.31031425530557E-02	3.10427688807249E-02	3.75687885750085E+00	4.51211475208401E+00	4.77600395306945E-01	1.43118899641559E+03	7.47770344279707E-01	1.40680460655130E-06
2.63738792296499E-01	4.42637128609685E-05	2.48274052621331E-02	9.44777865707874E-02	2.99339548870921E+00	7.72409578505903E+00	2.96554595045745E-01	1.29679628619924E+03	2.34504784457386E-01	1.62649914347567E-06
3.20553347840905E-01	1.10220778989624E-04	8.63656847025268E-03	2.82825832255185E-02	3.74750258680433E+00	6.35983753856271E+00	2.16231442429125E-01	1.11836720108985E+03	7.35365770012140E-01	2.99292238771450E-06
5.53088776115328E-01	1.11354478091543E-04	9.16751976040192E-02	3.79993721656501E-02	2.02910311054438E+00	3.92478134669363E+00	1.17070643231273E-01	1.44328953539953E+03	9.50536366924644E-01	2.37901865714230E-06
3.70316849276423E-01	1.00812011557647E-04	2.86068225415423E-02	8.92132330127060E-02	2.37463478557765E+00	3.86941854655743E+00	3.57488603051752E-01	1.55055204480887E+03	2.86651433818042E-01	7.46349036670290E-07
5.80231275130063E-01	2.99451169156390E-05	6.24936993183568E-02	6.68311601877213E-02	2.04168165195733E+00	2.43544748332351E+00	2.24667070154101E-01	1.48133737603203E+03	2.19149652682245E-01	2.77387659228407E-06
2.85760207194835E-01	1.11191646897650E-04	8.39313079398125E-03	8.17412132583559E-02	1.94946224242448E+00	3.84941235044971E+00	2.94451212696731E-01	8.89463584776967E+02	4.30106411129236E-01	2.21814155825414E-06
2.50418018829077E-01	3.43841983892290E-05	2.73384351525456E-02	6.46704571694136E-02	4.46435579098761E+00	5.15430395863950E+00	3.60013703722507E-01	1.62198507562279E+03	6.94158112443984E-01	2.65256393572781E-06
2.03297490533441E-01	9.08761591992676E-05	5.65232189437840E-02	6.10567095875740E-02	4.42365916166455E+00	4.22824111580848E+00	3.44943627063185E-01	1.43367270827293E+03	4.27510556206107E-01	1.56913670669310E-06
4.47251861356199E-01	9.60796167912000E-05	6.72500473656692E-02	7.18945078924298E-02	1.43820934928954E+00	2.36989520164207E+00	4.58965947758406E-01	7.86877205036580E+02	9.96195364184678E-01	2.14225310641341E-06
5.34552483074367E-01	9.62315768172394E-05	1.52106323068775E-01	5.45353550277650E-02	3.91096826735884E+00	7.10481503652408E+00	4.24555106088519E-01	1.46314249075949E+03	2.31155068799853E-01	9.89962875354104E-07
3.83887561783194E-01	9.48236500886168E-05	1.18732403658703E-01	9.53927764482796E-02	4.79563152138143E+00	4.65143980830907E+00	1.11305751278997E-01	1.25317669250071E+03	4.91527280583978E-01	1.29981494785752E-06
4.30914746969938E-01	4.07740341389758E-05	1.31497162562329E-01	6.74988215975463E-02	1.88637612387538E+00	5.08343883696943E+00	1.11621030140668E-01	1.13164891479536E+03	3.38604894466698E-01	2.70902163826395E-06
2.13370035868138E-01	4.09673078263109E-05	1.37014535572007E-01	6.46569189243019E-02	3.21587602701038E+00	2.46544896904379E+00	1.84867419116199E-01	1.70455857245251E+03	5.27588024362922E-01	8.41999817872420E-07
5.95776293426752E-01	5.49196634403790E-05	3.96685830775183E-02	8.21867123804987E-02	4.17040190286934E+00	7.33072682609781E+00	4.41842434648424E-01	1.16120449807495E+03	2.15293298661709E-01	2.78518288396299E-06
4.62135535571724E-01	4.55807548250551E-05	1.69706092108972E-03	6.95084293372929E-02	1.34685066714883E+00	2.06689991988242E+00	1.78340077772737E-01	1.16937862308696E+03	2.92949761264026E-01	1.82720362194814E-06
2.86378576233983E-01	4.59988082980387E-05	9.95929350919556E-02	8.15516825392842E-02	1.86801460571587E+00	5.17979988781735E+00	4.19922697078437E-01	1.07800502339377E+03	7.86230622418225E-01	1.11025573841762E-06
2.16298755165190E-01	1.03649038641795E-04	1.42518707289686E-01	6.92705568112433E-02	1.02004285715520E+00	7.42374801123514E+00	4.56167198158801E-01	1.01494842292741E+03	7.02748418226838E-01	2.95779876725283E-06
2.24607274495065E-01	5.71488125140918E-06	2.55554247063119E-02	7.54742973856628E-02	2.18946846015751E+00	5.83610349148511E+00	4.17991425003856E-01	1.13650145558640E+03	2.73673145659268E-01	1.78384963434655E-06
4.69249829743058E-01	2.50260421855769E-05	3.17721392226405E-02	8.13271188549697E-02	4.54814920015633E+00	4.02214218676090E+00	4.14842396322638E-01	1.41561983283609E+03	9.74739098921418E-01	2.66691489901859E-06
3.65951384883374E-01	8.33260289247876E-05	1.18102271705587E-01	4.22562215477228E-02	1.99200958106666E+00	6.06246429681778E+00	3.69607993215323E-01	1.13704075478017E+03	4.69794881716371E-01	8.40977028734051E-07
4.15814796555787E-01	8.60284796724268E-05	1.06645101233944E-01	8.84602656401694E-02	1.54063553083688E+00	2.51334193721413E+00	3.26835884526372E-01	1.77107689138502E+03	8.85150585509837E-01	2.00120795271359E-06
3.94030885212123E-01	4.05130537702501E-05	1.34387296934519E-01	2.76153681240976E-02	1.94534894917160E+00	5.28201351594179E+00	4.62413027323782E-01	1.35947433616966E+03	3.50686883740127E-01	2.51353743751533E-06
2.59577912744135E-01	7.23893465768984E-05	1.33839408212388E-01	5.49427584744990E-02	2.26424417272210E+00	2.05217801639810E+00	2.68850319832563E-01	7.08180103171616E+02	4.13526410982013E-01	2.01724125430919E-06
3.26150549948216E-01	2.70277866329282E-05	1.47964018731285E-01	5.63995594717562E-02	1.08930325321853E+00	3.60465284297243E+00	1.65998711343855E-01	1.16701900251210E+03	3.76813834905624E-01	2.85227738725953E-06
3.30847470555454E-01	1.02979257495825E-04	1.06899629412312E-01	9.47135496512055E-02	2.90226372703910E+00	5.27238258486613E+00	1.46342811081558E-01	7.69186617527157E+02	6.71832208149135E-01	9.94051794544794E-07
